word,label,di_word_pos,root_word,root_word_pos,following_word,following_word_pos
di siarkan,0,IN,siar,NN,siarkan,VB
di siarkan,0,IN,siar,NN,siarkan,VB
di siarkan,0,IN,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
disiarkan,1,VB,siar,NN,siarkan,VB
di sidang,0,IN,sidang,NN,sidang,NN
di sidangkan,0,IN,sidang,NN,sidangkan,VB
di sidangkan,0,IN,sidang,NN,sidangkan,VB
di sidangkan,0,IN,sidang,NN,sidangkan,VB
di sidangkan,0,IN,sidang,NN,sidangkan,VB
dipersidangan,0,VB,sidang,NN,persidangan,NN
di persidangan,1,IN,sidang,NN,persidangan,NN
disidang,1,VB,sidang,NN,sidang,NN
disidangkan,1,VB,sidang,NN,sidangkan,VB
disidangkan,1,VB,sidang,NN,sidangkan,VB
disidangkan,1,VB,sidang,NN,sidangkan,VB
disidangkan,1,VB,sidang,NN,sidangkan,VB
diSidoarjo,0,VB,sidoarjo,NN,Sidoarjo,NNP
di Sidoarjo,1,IN,sidoarjo,NN,Sidoarjo,NNP
di sikapi,0,IN,sikap,NN,sikapi,VB
di sikapi,0,IN,sikap,NN,sikapi,VB
disikapi,1,VB,sikap,NN,sikapi,VB
disikapi,1,VB,sikap,NN,sikapi,VB
di simpulkan,0,IN,simpul,NN,simpulkan,VB
disimpulkan,1,VB,simpul,NN,simpulkan,VB
disinetron,0,VB,sinetron,NN,sinetron,NN
di sinetron,1,IN,sinetron,NN,sinetron,NN
diSingapura,0,VB,singapura,NN,Singapura,NNP
di Singapura,1,IN,singapura,NN,Singapura,NNP
di singgung,0,IN,singgung,NN,singgung,NN
di singgung,0,IN,singgung,NN,singgung,NN
di singgung,0,IN,singgung,NN,singgung,NN
di singgung,0,IN,singgung,NN,singgung,NN
disinggung,1,VB,singgung,NN,singgung,NN
disinggung,1,VB,singgung,NN,singgung,NN
disinggung,1,VB,singgung,NN,singgung,NN
disinggung,1,VB,singgung,NN,singgung,NN
di sinyalir,0,IN,sinyalir,NN,sinyalir,NN
di sinyalir,0,IN,sinyalir,NN,sinyalir,NN
di sinyalir,0,IN,sinyalir,NN,sinyalir,NN
disinyalir,1,VB,sinyalir,NN,sinyalir,NN
disinyalir,1,VB,sinyalir,NN,sinyalir,NN
disinyalir,1,VB,sinyalir,NN,sinyalir,NN
disisi,0,VB,sisi,NN,sisi,NN
disisi,0,VB,sisi,NN,sisi,NN
disisi,0,VB,sisi,NN,sisi,NN
di sisi,1,IN,sisi,NN,sisi,NN
di sisi,1,IN,sisi,NN,sisi,NN
di sisi,1,IN,sisi,NN,sisi,NN
disisi tengah,0,VP,sisi tengah,NN,sisi tengah,NN
di sisi tengah,1,IN,sisi tengah,NN,sisi tengah,NN
di sisksa,0,IN,sisksa,NN,sisksa,NN
disisksa,1,VB,sisksa,NN,sisksa,NN
di sita,0,IN,sita,NN,sita,NN
di sita,0,IN,sita,NN,sita,NN
di sita,0,IN,sita,NN,sita,NN
di sita,0,IN,sita,NN,sita,NN
di sita,0,IN,sita,NN,sita,NN
di sita,0,IN,sita,NN,sita,NN
di sita,0,IN,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disita,1,VB,sita,NN,sita,NN
disituasi,0,NN,situasi,NN,situasi,NN
disituasi,0,NN,situasi,NN,situasi,NN
di situasi,1,IN,situasi,NN,situasi,NN
di situasi,1,IN,situasi,NN,situasi,NN
disitus,0,VB,situs,NN,situs,NN
di situs,1,IN,situs,NN,situs,NN
diSMA,0,VB,sma,NN,SMA,NNP
di SMA,1,IN,sma,NN,SMA,NNP
di persoalkan,0,IN,soal,NN,persoalkan,NN
dipersoalkan,1,VB,soal,NN,persoalkan,NN
di sorot,0,IN,sorot,NN,sorot,NN
di soroti,0,IN,sorot,NN,soroti,VB
di soroti,0,IN,sorot,NN,soroti,VB
di soroti,0,IN,sorot,NN,soroti,VB
disorot,1,VB,sorot,NN,sorot,NN
disoroti,1,VB,sorot,NN,soroti,VB
disoroti,1,VB,sorot,NN,soroti,VB
disoroti,1,VB,sorot,NN,soroti,VB
disosial media,0,VP,sosial media,NN,sosial media,NN
disosial media,0,VP,sosial media,NN,sosial media,NN
disosial media,0,VP,sosial media,NN,sosial media,NN
di sosial media,1,IN,sosial media,NN,sosial media,NN
di sosial media,1,IN,sosial media,NN,sosial media,NN
di sosial media,1,IN,sosial media,NN,sosial media,NN
di sosialisasikan,0,IN,sosialisasi,NN,sosialisasikan,NN
disosialisasikan,1,VB,sosialisasi,NN,sosialisasikan,NN
diSPBU,0,VB,spbu,NN,SPBU,NNP
diSPBU,0,VB,spbu,NN,SPBU,NNP
di SPBU,1,IN,spbu,NN,SPBU,NNP
di SPBU,1,IN,spbu,NN,SPBU,NNP
distadion,0,VB,stadion,NN,stadion,NN
distadion,0,VB,stadion,NN,stadion,NN
distadion,0,VB,stadion,NN,stadion,NN
distadion,0,VB,stadion,NN,stadion,NN
distadion,0,VB,stadion,NN,stadion,NN
distadion,0,VB,stadion,NN,stadion,NN
di stadion,1,IN,stadion,NN,stadion,NN
di stadion,1,IN,stadion,NN,stadion,NN
di stadion,1,IN,stadion,NN,stadion,NN
di stadion,1,IN,stadion,NN,stadion,NN
di stadion,1,IN,stadion,NN,stadion,NN
di stadion,1,IN,stadion,NN,stadion,NN
distasiun,0,VB,stasiun,NN,stasiun,NN
distasiun,0,VB,stasiun,NN,stasiun,NN
di stasiun,1,IN,stasiun,NN,stasiun,NN
di stasiun,1,IN,stasiun,NN,stasiun,NN
distudio,0,VB,studio,NN,studio,NN
distudio,0,VB,studio,NN,studio,NN
di studio,1,IN,studio,NN,studio,NN
di studio,1,IN,studio,NN,studio,NN
di suarakan,0,IN,suara,NN,suarakan,NN
di suarakan,0,IN,suara,NN,suarakan,NN
disuarakan,1,VB,suara,NN,suarakan,NN
disuarakan,1,VB,suara,NN,suarakan,NN
di sudutkan,0,IN,sudut,NN,sudutkan,VB
disudutkan,1,VB,sudut,NN,sudutkan,VB
diSumatera Utara,0,VP,sumatera utara,NN,Sumatera Utara,NP
di Sumatera Utara,1,IN,sumatera utara,NN,Sumatera Utara,NP
disurga,0,VB,surga,NN,surga,NN
di surga,1,IN,surga,NN,surga,NN
di susun,0,IN,susun,NN,susun,NN
di susun,0,IN,susun,NN,susun,NN
di susun,0,IN,susun,NN,susun,NN
di susun,0,IN,susun,NN,susun,NN
di susun,0,IN,susun,NN,susun,NN
disusun,1,VB,susun,NN,susun,NN
disusun,1,VB,susun,NN,susun,NN
disusun,1,VB,susun,NN,susun,NN
disusun,1,VB,susun,NN,susun,NN
disusun,1,VB,susun,NN,susun,NN
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
di sutradarai,0,IN,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
disutradarai,1,VB,sutradara,NN,sutradarai,VB
di persyaratkan,0,IN,syarat,NN,persyaratkan,NN
dipersyaratkan,1,VB,syarat,NN,persyaratkan,NN
di taati,0,IN,taat,NN,taati,VB
ditaati,1,VB,taat,NN,taati,VB
di tafsirkan,0,IN,tafsir,NN,tafsirkan,NN
ditafsirkan,1,VB,tafsir,NN,tafsirkan,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
ditahun,0,VB,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
di tahun,1,IN,tahun,NN,tahun,NN
diTaiwan,0,VB,taiwan,NN,Taiwan,NNP
di Taiwan,1,IN,taiwan,NN,Taiwan,NNP
diTaman Mini,0,VP,taman mini,NN,Taman Mini,NN
di Taman Mini,1,IN,taman mini,NN,Taman Mini,NN
ditanah,0,VB,tanah,NN,tanah,NN
ditanah,0,VB,tanah,NN,tanah,NN
ditanah,0,VB,tanah,NN,tanah,NN
di tanah,1,IN,tanah,NN,tanah,NN
di tanah,1,IN,tanah,NN,tanah,NN
di tanah,1,IN,tanah,NN,tanah,NN
diTanah Abang,0,VP,tanah abang,NN,Tanah Abang,NN
di Tanah Abang,1,IN,tanah abang,NN,Tanah Abang,NN
di tanami,0,IN,tanam,NN,tanami,VB
di tanami,0,IN,tanam,NN,tanami,VB
di tanamkan,0,IN,tanam,NN,tanamkan,NN
di tanamkan,0,IN,tanam,NN,tanamkan,NN
ditanami,1,VB,tanam,NN,tanami,VB
ditanami,1,VB,tanam,NN,tanami,VB
ditanamkan,1,VB,tanam,NN,tanamkan,NN
ditanamkan,1,VB,tanam,NN,tanamkan,NN
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
di tangani,0,IN,tangan,NN,tangani,VB
ditangan,0,VB,tangan,NN,tangan,NN
ditangan,0,VB,tangan,NN,tangan,NN
di tangan,1,IN,tangan,NN,tangan,NN
di tangan,1,IN,tangan,NN,tangan,NN
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangani,1,VB,tangan,NN,tangani,VB
ditangga,0,VB,tangga,NN,tangga,NN
di tangga,1,IN,tangga,NN,tangga,NN
ditanggal,0,VB,tanggal,NN,tanggal,NN
di tanggal,1,IN,tanggal,NN,tanggal,NN
di tanggapi,0,IN,tanggap,NN,tanggapi,VB
ditanggapi,1,VB,tanggap,NN,tanggapi,VB
di tangguhkan,0,IN,tangguh,NN,tangguhkan,NN
ditangguhkan,1,VB,tangguh,NN,tangguhkan,NN
di setarakan,0,IN,tara,NN,setarakan,NN
disetarakan,1,VB,tara,NN,setarakan,NN
di targetkan,0,IN,target,NN,targetkan,NN
di targetkan,0,IN,target,NN,targetkan,NN
di targetkan,0,IN,target,NN,targetkan,NN
ditargetkan,1,VB,target,NN,targetkan,NN
ditargetkan,1,VB,target,NN,targetkan,NN
ditargetkan,1,VB,target,NN,targetkan,NN
di tarik,0,IN,tarik,NN,tarik,NN
di tarik,0,IN,tarik,NN,tarik,NN
di tarik,0,IN,tarik,NN,tarik,NN
di tarik,0,IN,tarik,NN,tarik,NN
ditarik,1,VB,tarik,NN,tarik,NN
ditarik,1,VB,tarik,NN,tarik,NN
ditarik,1,VB,tarik,NN,tarik,NN
ditarik,1,VB,tarik,NN,tarik,NN
di tebarkan,0,IN,tebar,NN,tebarkan,NN
ditebarkan,1,VB,tebar,NN,tebarkan,NN
di telepon,0,IN,telepon,NN,telepon,NN
di telepon,0,IN,telepon,NN,telepon,NN
ditelepon,1,VB,telepon,NN,telepon,NN
ditelepon,1,VB,telepon,NN,telepon,NN
ditelevisi,0,VB,televisi,NN,televisi,NN
ditelevisi,0,VB,televisi,NN,televisi,NN
di televisi,1,IN,televisi,NN,televisi,NN
di televisi,1,IN,televisi,NN,televisi,NN
di telusuri,0,IN,telusur,NN,telusuri,VB
di telusuri,0,IN,telusur,NN,telusuri,VB
ditelusuri,1,VB,telusur,NN,telusuri,VB
ditelusuri,1,VB,telusur,NN,telusuri,VB
di temani,0,IN,teman,NN,temani,VB
ditemani,1,VB,teman,NN,temani,VB
ditembok,0,VB,tembok,NN,tembok,NN
di tembok,1,IN,tembok,NN,tembok,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
di tempatkan,0,IN,tempat,NN,tempatkan,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
ditempat,0,VB,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
di tempat,1,IN,tempat,NN,tempat,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
ditempatkan,1,VB,tempat,NN,tempatkan,NN
di tempel,0,IN,tempel,NN,tempel,NN
di tempel,0,IN,tempel,NN,tempel,NN
ditempel,1,VB,tempel,NN,tempel,NN
ditempel,1,VB,tempel,NN,tempel,NN
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temui,0,IN,temu,NN,temui,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
di temukan,0,IN,temu,NN,temukan,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemui,1,VB,temu,NN,temui,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
ditemukan,1,VB,temu,NN,temukan,VB
di tes,0,IN,tes,NN,tes,NN
di tes,0,IN,tes,NN,tes,NN
dites,1,VB,tes,NN,tes,NN
dites,1,VB,tes,NN,tes,NN
ditim,0,VB,tim,NN,tim,NN
ditim,0,VB,tim,NN,tim,NN
di tim,1,IN,tim,NN,tim,NN
di tim,1,IN,tim,NN,tim,NN
di pertimbangkan,0,IN,timbang,NN,pertimbangkan,NN
di pertimbangkan,0,IN,timbang,NN,pertimbangkan,NN
dipertimbangkan,1,VB,timbang,NN,pertimbangkan,NN
dipertimbangkan,1,VB,timbang,NN,pertimbangkan,NN
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
di tingkatkan,0,IN,tingkat,NN,tingkatkan,VB
ditingkat,0,VB,tingkat,NN,tingkat,NN
ditingkat,0,VB,tingkat,NN,tingkat,NN
ditingkat,0,VB,tingkat,NN,tingkat,NN
ditingkat,0,VB,tingkat,NN,tingkat,NN
ditingkat,0,VB,tingkat,NN,tingkat,NN
ditingkat,0,VB,tingkat,NN,tingkat,NN
ditingkat,0,VB,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
di tingkat,1,IN,tingkat,NN,tingkat,NN
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
ditingkatkan,1,VB,tingkat,NN,tingkatkan,VB
di tiru,0,IN,tiru,NN,tiru,NN
ditiru,1,VB,tiru,NN,tiru,NN
di telisik,0,IN,tisik,NN,telisik,JJ
ditelisik,1,VB,tisik,NN,telisik,JJ
dititik,0,VB,titik,NN,titik,NN
dititik,0,VB,titik,NN,titik,NN
dititik,0,VB,titik,NN,titik,NN
di titik,1,IN,titik,NN,titik,NN
di titik,1,IN,titik,NN,titik,NN
di titik,1,IN,titik,NN,titik,NN
ditol,0,VB,tol,NN,tol,NN
ditol,0,VB,tol,NN,tol,NN
di tol,1,IN,tol,NN,tol,NN
di tol,1,IN,tol,NN,tol,NN
di tolak,0,IN,tolak,NN,tolak,NN
di tolak,0,IN,tolak,NN,tolak,NN
di tolak,0,IN,tolak,NN,tolak,NN
di tolak,0,IN,tolak,NN,tolak,NN
ditolak,1,VB,tolak,NN,tolak,NN
ditolak,1,VB,tolak,NN,tolak,NN
ditolak,1,VB,tolak,NN,tolak,NN
ditolak,1,VB,tolak,NN,tolak,NN
di torehkan,0,IN,toreh,NN,torehkan,NN
di torehkan,0,IN,toreh,NN,torehkan,NN
ditorehkan,1,VB,toreh,NN,torehkan,NN
ditorehkan,1,VB,toreh,NN,torehkan,NN
di transfer,0,IN,transfer,NN,transfer,NN
di transfer,0,IN,transfer,NN,transfer,NN
di transfer,0,IN,transfer,NN,transfer,NN
ditransfer,1,VB,transfer,NN,transfer,NN
ditransfer,1,VB,transfer,NN,transfer,NN
ditransfer,1,VB,transfer,NN,transfer,NN
di tuang,0,IN,tuang,NN,tuang,NN
di tuangkan,0,IN,tuang,NN,tuangkan,VB
dituang,1,VB,tuang,NN,tuang,NN
dituangkan,1,VB,tuang,NN,tuangkan,VB
ditubuh,0,VB,tubuh,NN,tubuh,NN
di tubuh,1,IN,tubuh,NN,tubuh,NN
di tuding,0,IN,tuding,NN,tuding,NN
di tuding,0,IN,tuding,NN,tuding,NN
di tuding,0,IN,tuding,NN,tuding,NN
dituding,1,VB,tuding,NN,tuding,NN
dituding,1,VB,tuding,NN,tuding,NN
dituding,1,VB,tuding,NN,tuding,NN
di tugaskan,0,IN,tugas,NN,tugaskan,VB
di tugaskan,0,IN,tugas,NN,tugaskan,VB
di tugaskan,0,IN,tugas,NN,tugaskan,VB
di tugaskan,0,IN,tugas,NN,tugaskan,VB
ditugaskan,1,VB,tugas,NN,tugaskan,VB
ditugaskan,1,VB,tugas,NN,tugaskan,VB
ditugaskan,1,VB,tugas,NN,tugaskan,VB
ditugaskan,1,VB,tugas,NN,tugaskan,VB
ditumpangi,1,VB,tumpang,NN,tumpangi,VB
ditumpangi,1,VB,tumpang,NN,tumpangi,VB
ditumpangi,1,VB,tumpang,NN,tumpangi,VB
ditumpangi,1,VB,tumpang,NN,tumpangi,VB
ditumpangi,1,VB,tumpang,NN,tumpangi,VB
ditumpangi,1,VB,tumpang,NN,tumpangi,VB
di tumpangi,0,IN,tumpang,NN,tumpangi,VB
di tumpangi,0,IN,tumpang,NN,tumpangi,VB
di tumpangi,0,IN,tumpang,NN,tumpangi,VB
di tumpangi,0,IN,tumpang,NN,tumpangi,VB
di tumpangi,0,IN,tumpang,NN,tumpangi,VB
di tumpangi,0,IN,tumpang,NN,tumpangi,VB
di tunda,0,IN,tunda,NN,tunda,NN
di tunda,0,IN,tunda,NN,tunda,NN
di tunda,0,IN,tunda,NN,tunda,NN
di tunda,0,IN,tunda,NN,tunda,NN
di tunda,0,IN,tunda,NN,tunda,NN
ditunda,1,VB,tunda,NN,tunda,NN
ditunda,1,VB,tunda,NN,tunda,NN
ditunda,1,VB,tunda,NN,tunda,NN
ditunda,1,VB,tunda,NN,tunda,NN
ditunda,1,VB,tunda,NN,tunda,NN
di tuntut,0,IN,tuntut,NN,tuntut,NN
di tuntut,0,IN,tuntut,NN,tuntut,NN
di tuntut,0,IN,tuntut,NN,tuntut,NN
di tuntut,0,IN,tuntut,NN,tuntut,NN
di tuntut,0,IN,tuntut,NN,tuntut,NN
dituntut,1,VB,tuntut,NN,tuntut,NN
dituntut,1,VB,tuntut,NN,tuntut,NN
dituntut,1,VB,tuntut,NN,tuntut,NN
dituntut,1,VB,tuntut,NN,tuntut,NN
dituntut,1,VB,tuntut,NN,tuntut,NN
diturnamen,0,VB,turnamen,NN,turnamen,NN
diturnamen,0,VB,turnamen,NN,turnamen,NN
di turnamen,1,IN,turnamen,NN,turnamen,NN
di turnamen,1,IN,turnamen,NN,turnamen,NN
di ukir,0,IN,ukir,NN,ukir,NN
diukir,1,VB,ukir,NN,ukir,NN
di ukur,0,IN,ukur,NN,ukur,NN
di ukur,0,IN,ukur,NN,ukur,NN
di ukur,0,IN,ukur,NN,ukur,NN
diukur,1,VB,ukur,NN,ukur,NN
diukur,1,VB,ukur,NN,ukur,NN
diukur,1,VB,ukur,NN,ukur,NN
di ulas,0,IN,ulas,NN,ulas,NN
diulas,1,VB,ulas,NN,ulas,NN
di undang,0,IN,undang,NN,undang,NN
di undang,0,IN,undang,NN,undang,NN
diundang,1,VB,undang,NN,undang,NN
diundang,1,VB,undang,NN,undang,NN
di unduh,0,IN,unduh,NN,unduh,NN
diunduh,1,VB,unduh,NN,unduh,NN
di undur,0,IN,undur,NN,undur,NN
di undur,0,IN,undur,NN,undur,NN
di undur,0,IN,undur,NN,undur,NN
di undur,0,IN,undur,NN,undur,NN
di undur,0,IN,undur,NN,undur,NN
diundur,1,VB,undur,NN,undur,NN
diundur,1,VB,undur,NN,undur,NN
diundur,1,VB,undur,NN,undur,NN
diundur,1,VB,undur,NN,undur,NN
diundur,1,VB,undur,NN,undur,NN
diunit,0,VB,unit,NN,unit,NN
diunit,0,VB,unit,NN,unit,NN
diunit,0,VB,unit,NN,unit,NN
di unit,1,IN,unit,NN,unit,NN
di unit,1,IN,unit,NN,unit,NN
di unit,1,IN,unit,NN,unit,NN
diuniversitas,0,VB,universitas,NN,universitas,NN
di universitas,1,IN,universitas,NN,universitas,NN
diUniversitas Cambridge,0,VP,universitas cambridge,NN,Universitas Cambridge,NP
di Universitas Cambridge,1,IN,universitas cambridge,NN,Universitas Cambridge,NP
di untungkan,0,IN,untung,NN,untungkan,VB
diuntungkan,1,VB,untung,NN,untungkan,VB
diUntung Store,0,VP,untung store,NN,Untung Store,NN
di Untung Store,1,IN,untung store,NN,Untung Store,NN
di upayakan,0,IN,upaya,NN,upayakan,VB
di upayakan,0,IN,upaya,NN,upayakan,VB
diupayakan,1,VB,upaya,NN,upayakan,VB
diupayakan,1,VB,upaya,NN,upayakan,VB
di urus,0,IN,urus,NN,urus,NN
di urus,0,IN,urus,NN,urus,NN
di urus,0,IN,urus,NN,urus,NN
diurus,1,VB,urus,NN,urus,NN
diurus,1,VB,urus,NN,urus,NN
diurus,1,VB,urus,NN,urus,NN
diurutan,0,VB,urut,NN,urutan,NN
di urutan,1,IN,urut,NN,urutan,NN
di usahakan,0,IN,usaha,NN,usahakan,VB
di usahakan,0,IN,usaha,NN,usahakan,VB
di usahakan,0,IN,usaha,NN,usahakan,VB
diperusahaan,0,VB,usaha,NN,perusahaan,NN
